position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
221,Maria fumaça,Banda Black Rio,Maria Fumaça (Remasterizado),2:25,145,7AL5ILRGfsk,INDIFFERENT,False
222,Let's Fall In Love,Ella Fitzgerald,Sings Sweet Songs For Swingers,3:05,185,fF6x1ta9j1w,INDIFFERENT,False
223,Estrada Errada,Hyldon,"Deus, A Natureza E A Música",4:35,275,3iKuEauHjdE,INDIFFERENT,False
224,I Heard a Sigh,Cortex,Inedit 79,3:30,210,rC9gTAef0P4,INDIFFERENT,False
225,Raindrops Keep Fallin' on My Head (Rerecorded),B.J. Thomas,B.J. Thomas,3:00,180,eKm2asQL1ME,INDIFFERENT,False
226,Nao Pode,Tony Bizarro,Nesse Inverno,3:12,192,vkFAQK7QJDs,INDIFFERENT,False
227,'72 Monte Carlo,LA LOM,The Los Angeles League Of Musicians,2:59,179,-lBuSqH8VrU,INDIFFERENT,False
228,Imunização Racional (Que Beleza),Tim Maia,Racional (Vol 2),3:30,210,Z7BgXfrO6Iw,INDIFFERENT,False
229,サヨナラ・・・・・・FUJIさん - Sayonara Fujisan,Masayoshi Takanaka,Seychelles,4:28,268,BnzwjL4X5b8,INDIFFERENT,False
230,Spirits In The Material World,The Police,Ghost In The Machine (Remastered 2003),3:00,180,9Q73LMKKxbc,INDIFFERENT,False
231,Lovely Day (Studio Rio Version),"Bill Withers, Studio Rio",Studio Rio Presents: The Brazil Connection,3:58,238,vHLmx2Psrws,INDIFFERENT,False
232,I Feel an Urge Coming On,Nick Waterhouse,Nick Waterhouse,3:21,201,uRWNBhXtrYQ,INDIFFERENT,False
233,Biff,Huntertones,Biff,4:03,243,-sUB6EFBOvI,INDIFFERENT,False
234,Here Comes The Sun (2019 Mix),The Beatles,Abbey Road (Super Deluxe Edition),3:06,186,GKdl-GCsNJ0,INDIFFERENT,False
235,Negro Gato (Ao Vivo no Sonastério),"Marcelo Dai, Sonastério",Marcelo Dai ilumina Sonastério,5:20,320,q75E1HNOppo,INDIFFERENT,False
236,Uncle John's Band,Grateful Dead,Workingman's Dead,4:45,285,yD1naKNQuF4,INDIFFERENT,False
237,Manuel,Ed Motta,Ed Motta e Conexão Japeri,3:51,231,9HyKqbwYc5E,INDIFFERENT,False
238,Black Disciples,Ernest Ranglin,Below The Bassline,6:07,367,CBGZ9Xaq7qs,INDIFFERENT,False
